Customer ID,Recency,Frequency,Monetary,Cluster,Cluster_Name,Marketing_Strategy
15248,47,3,1893.93,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15249,66,5,2577.54,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15250,276,1,60.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15251,50,10,9839.55,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15252,57,3,1362.63,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15253,39,3,1136.89,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15254,182,2,787.99,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15255,32,8,2838.57,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15256,197,1,71.95,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15257,50,1,368.75,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15259,148,4,1182.38,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15260,8,20,7377.46,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15261,17,3,1253.18,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15262,16,2,239.87,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15264,166,1,454.66,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15265,240,2,1839.52,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15266,15,4,732.91,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15268,114,3,961.9,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15269,16,2,816.5600000000001,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15270,36,14,6145.37,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15271,1,10,2202.47,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15272,86,4,1363.54,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15273,235,1,228.96,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15276,30,3,514.22,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15277,61,1,220.44,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15278,197,4,496.16,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15279,16,4,1290.03,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15280,124,2,293.1,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15281,14,7,6211.42,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15282,206,1,348.59,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15283,26,3,148.32999999999998,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15284,136,1,24.75,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15285,43,1,94.92,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15287,15,3,369.34,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15288,1,6,1576.61,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15289,94,2,653.3100000000001,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15290,29,8,2553.06,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15291,9,26,9178.26,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15293,301,1,247.5,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15294,46,1,233.35,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15295,290,1,217.24,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15296,56,6,6669.97,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15298,2,12,4659.47,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15299,8,6,3484.53,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15301,4,6,2533.09,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15302,366,1,308.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15303,201,2,650.16,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15304,4,2,225.15,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15305,191,1,93.6,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15306,136,6,2310.38,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15309,246,4,797.96,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15310,114,1,1634.64,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15311,1,121,56003.26,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15312,19,8,2005.34,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15314,49,2,492.48,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15317,313,1,129.75,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15321,73,9,3961.42,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15322,112,1,711.18,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15323,198,3,434.6,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15324,337,1,140.22000000000003,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15325,31,7,1439.72,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15326,245,4,1388.81,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15328,43,1,107.24,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15329,10,8,1934.63,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15331,135,3,767.91,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15332,2,6,4892.68,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15336,37,1,240.5,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15337,47,1,373.02,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15338,313,1,283.43,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15339,57,5,1253.77,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15340,197,1,105.5,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15341,85,1,382.2,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15346,61,2,343.7,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15347,2,4,1162.0,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15350,9,2,547.6,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15351,5,4,1778.18,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15352,184,1,114.95,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15353,3,6,2398.93,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15354,239,3,284.4,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15356,4,4,698.45,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15358,1,22,8703.21,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15359,298,8,181.35,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15361,162,3,270.15,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15362,84,2,613.08,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15363,8,2,678.11,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15365,39,6,2242.81,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15366,45,5,1786.57,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15367,54,7,3203.74,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15368,30,1,275.8,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15369,128,11,6251.26,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15370,46,1,1352.96,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15371,298,1,59.400000000000006,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15372,86,7,4009.66,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15373,7,6,1005.48,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15374,260,1,139.32,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15375,326,1,60.96,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15377,18,4,1211.75,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15378,98,2,246.5,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15379,36,1,1174.55,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15380,1,7,1788.8,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15381,59,3,1293.72,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15382,10,6,7777.84,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15384,17,2,1385.38,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15385,28,2,625.2,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15387,128,1,468.65,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15389,36,4,2233.8,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15390,32,2,1216.66,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15391,220,1,289.87,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15392,10,3,1376.09,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15393,203,3,659.48,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15394,31,7,3103.26,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15396,219,1,508.2000000000001,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15400,56,3,586.1,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15401,88,2,216.95,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15402,23,4,1203.77,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15403,127,2,170.88,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15404,11,1,257.06,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15405,212,1,310.74,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15406,89,2,465.16,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15409,357,1,131.25,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15410,204,2,1234.88,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15413,327,5,6798.72,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15416,114,3,588.5,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15418,61,2,452.32,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15420,70,6,743.0,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15421,21,6,2854.98,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
15422,15,5,1522.27,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15423,217,2,223.39,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15424,99,1,214.44,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
15425,36,4,1944.57,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
15426,5,5,1168.0,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
