Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score
18163,220,1,728.84,1,2,3,123
18166,259,1,175.5,1,2,1,121
18168,8,11,2600.33,5,5,5,555
18170,10,6,1897.69,5,5,4,554
18171,106,4,1206.0,2,4,4,244
18172,23,32,9918.16,4,5,5,455
18173,248,1,589.52,1,2,3,123
18174,239,1,58.5,1,2,1,121
18175,311,1,176.10000000000002,1,2,1,121
18177,196,3,875.45,1,4,3,143
18178,38,7,4512.93,3,5,5,355
18179,158,2,754.38,2,3,3,233
18181,36,4,823.14,4,4,3,443
18182,99,1,291.13,2,2,2,222
18186,358,1,329.58000000000004,1,2,2,122
18187,267,1,724.89,1,2,3,123
18188,66,3,1279.55,3,4,4,344
18189,261,1,313.49,1,2,2,122
18190,239,3,461.16,1,4,2,142
18191,113,1,321.6,2,2,2,222
18193,16,2,963.59,4,3,3,433
18194,74,5,3188.2,2,4,5,245
18195,23,1,101.16,4,2,1,421
18196,107,2,775.18,2,3,3,233
18197,211,1,230.1,1,2,1,121
18199,319,1,344.75,1,2,2,122
18201,358,1,447.53000000000003,1,2,2,122
18203,17,3,344.0,4,4,2,442
18206,189,1,314.65999999999997,1,2,2,122
18207,135,1,544.47,2,2,3,223
18208,201,1,360.08,1,2,2,122
18210,18,1,147.45,4,2,1,421
18212,313,1,298.3,1,2,2,122
18214,166,4,1780.34,2,4,4,244
18215,73,4,1948.15,2,4,4,244
18217,149,2,323.29,2,3,2,232
18218,232,2,479.91999999999996,1,3,2,132
18219,4,8,1493.1200000000001,5,5,4,554
18220,30,5,1616.48,4,4,4,444
18221,26,1,383.33,4,2,2,422
18223,23,12,7516.31,4,5,5,455
18225,1,15,7545.14,5,5,5,555
18226,14,15,6650.83,5,5,5,555
18227,120,1,295.0,2,2,2,222
18229,2,10,3526.81,5,5,5,555
18230,14,2,1480.8600000000001,5,3,4,534
18231,42,23,4797.7,3,5,5,355
18234,187,1,179.6,1,2,1,121
18236,24,6,913.11,4,5,3,453
18238,151,1,270.92,2,2,2,222
18239,8,2,588.75,5,3,3,533
18241,51,4,913.9,3,4,3,343
18242,81,4,1372.72,2,4,4,244
18243,50,1,515.78,3,2,3,323
18244,66,2,568.64,3,3,3,333
18245,15,13,3757.92,5,5,5,555
18246,245,1,162.72,1,2,1,121
18247,50,3,839.73,3,4,3,343
18251,81,8,21964.14,2,5,5,255
18252,184,5,1015.42,1,4,4,144
18253,278,1,317.88,1,2,2,122
18254,217,1,267.9,1,2,2,122
18255,92,1,199.85,2,2,1,221
18256,23,1,110.69999999999999,4,2,1,421
18257,82,4,2262.52,2,4,5,245
18258,100,6,2059.67,2,5,4,254
18259,2,5,1979.6000000000001,5,4,4,544
18260,10,17,7318.91,5,5,5,555
18262,29,2,428.06,4,3,2,432
18264,134,1,603.25,2,2,3,223
18266,70,1,251.1,3,2,1,321
18267,308,1,269.37,1,2,2,122
18268,227,5,1464.73,1,4,4,144
18269,2,1,168.60000000000002,5,2,1,521
18270,68,1,161.4,3,2,1,321
18271,245,2,680.85,1,3,3,133
18272,184,3,1307.4,1,4,4,144
18273,226,1,153.0,1,2,1,121
18275,214,2,741.85,1,3,3,133
18276,28,5,1320.66,4,4,4,444
18277,33,4,1069.67,4,4,4,444
18278,40,1,240.3,3,2,1,321
18279,155,1,231.34,2,2,1,221
18280,30,1,307.55,4,2,2,422
18281,213,1,120.32,1,2,1,121
18283,18,6,641.77,4,5,3,453
18284,67,1,461.68,3,2,2,322
18285,296,1,427.0,1,2,2,122
18286,112,2,1296.43,2,3,4,234
18287,18,4,2345.71,4,4,5,445
